date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:07	180308/180308	---M--	200	added ('OK')	image/jpeg	etag:W/%22ddd8c48091717197cd21c6cdaad9d5c0%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29b4/1538103622143/thiet-ke-quan-cafe-thoc-12.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29b4/1538103622143/thiet-ke-quan-cafe-thoc-12.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:08	74677/74677	---MCZ	200	added ('OK')	text/html	etag:W/%228ff4fb5369eff560fdcd8a3553aaa68f-gzip%22	https://www.tramdecor.com/green-house-cafe	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/green-house-cafe.html	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:09	105203/105203	---M--	200	added ('OK')	image/jpeg	etag:W/%2233a78a82c9500809efc8b9c630638f0c%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29ae/1538103628952/cafe-green-house.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29ae/1538103628952/cafe-green-house.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:10	65230/65230	---MCZ	200	added ('OK')	text/html	etag:W/%224d564aec1c6b18b152785923f2d5f37a-gzip%22	https://www.tramdecor.com/dwash-cafe	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/dwash-cafe.html	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:11	187560/187560	---M--	200	added ('OK')	image/jpeg	etag:W/%22f66de09489b85e7ad8511a6747cf85ef%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29b6/1538103637056/thiet-ke-quan-cafe-dwash-04.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29ab/5bad9820e4966b08cbfc29b6/1538103637056/thiet-ke-quan-cafe-dwash-04.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:13	68712/68712	---MCZ	200	added ('OK')	text/html	etag:W/%222d3d42fb2d4623a79c6193b796897613-gzip%22	https://www.tramdecor.com/jardin-de-garden	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/jardin-de-garden.html	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:14	222301/222301	---M--	200	added ('OK')	image/jpeg	etag:W/%2237a955bd0beda0e9cf256770f50f5a6d%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29ba/1538103835559/thiet-ke-quan-cafe-jardin-de-garden-coffee-01-1.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29ba/1538103835559/thiet-ke-quan-cafe-jardin-de-garden-coffee-01-1.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:17	70612/70612	---MCZ	200	added ('OK')	text/html	etag:W/%2216321af6d558e6a2b84c5e792a215c73-gzip%22	https://www.tramdecor.com/cafe-monsella	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/cafe-monsella.html	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:18	248697/248697	---M--	200	added ('OK')	image/jpeg	etag:W/%228dd4a47a486ce8aa367702bb91df59fd%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29bc/1538103842651/thiet-ke-quan-cafe-monsella-coffee-02.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29bc/1538103842651/thiet-ke-quan-cafe-monsella-coffee-02.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:19	70054/70054	---MCZ	200	added ('OK')	text/html	etag:W/%22b0cad0a61b6ecd93b075e2b6b90dfb54-gzip%22	https://www.tramdecor.com/4gs-texas	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/4gs-texas.html	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:20	177600/177600	---M--	200	added ('OK')	image/jpeg	etag:W/%227ce62ae1812fb62e2210a0414e060957%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29be/1538103849364/thiet-ke-cafe-4gs-texas+(10).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bad9820e4966b08cbfc29b9/5bad9820e4966b08cbfc29be/1538103849364/thiet-ke-cafe-4gs-texas+(10).jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:20	3905/3905	---M--	200	added ('OK')	image/png	etag:W/%22a3c1dab36c173ae83fe12db52e00a50c%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c1/1537246341855/icon-01.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c1/1537246341855/icon-01.png	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:21	3414/3414	---M--	200	added ('OK')	image/png	etag:W/%220898095585c9f3dd7c40876bd6819c9c%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c3/1537246341858/icon-02.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c3/1537246341858/icon-02.png	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:21	2391/2391	---M--	200	added ('OK')	image/png	etag:W/%225547e9df2fd38566bb0c73291f0df684%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c5/1537246341860/icon-03.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c5/1537246341860/icon-03.png	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:22	4957/4957	---M--	200	added ('OK')	image/png	etag:W/%22b54017dc3f14c2181e7cbda506e0eaf5%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c7/1537246341862/icon-04.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c7/1537246341862/icon-04.png	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:22	80485/80485	---M--	200	added ('OK')	image/jpeg	etag:W/%228ae7191024a930c079c00926e22f8292%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c9/1537246341864/chon-tramdecor.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5bad9820e4966b08cbfc29c9/1537246341864/chon-tramdecor.jpg	(from https://www.tramdecor.com/vn/thiet-ke-quan-cafe/)
14:09:23	265189/265189	---M--	200	added ('OK')	image/jpeg	etag:W/%22a5ce60d3dbca00acb820216aba95bf13%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d802f4e1fcbd8b2e902d/1538381834711/thiet-ke-noi-that-nha-hang-chay-thuc-tinh7.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d802f4e1fcbd8b2e902d/1538381834711/thiet-ke-noi-that-nha-hang-chay-thuc-tinh7.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:23	182766/182766	---M--	200	added ('OK')	image/jpeg	etag:W/%22eab5be338906b1e526957a100cf7355d%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d7ff0d929713f2ac119e/1538381829618/thiet-ke-nha-hang-que-me1.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d7ff0d929713f2ac119e/1538381829618/thiet-ke-nha-hang-que-me1.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:24	168514/168514	---M--	200	added ('OK')	image/jpeg	etag:W/%221f79c1f7b0401254f3325c48b9a210c8%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d7ff8165f5f83cde408a/1538381828056/thiet-ke-nha-hang-ech-xanh-07.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bb1d7fe53450ab493ebc556/5bb1d7ff8165f5f83cde408a/1538381828056/thiet-ke-nha-hang-ech-xanh-07.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:25	137017/137017	---M--	200	added ('OK')	image/jpeg	etag:W/%2283f3002637151b3132044c0324572d60%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafc14d7a9c70bd630eb3/1537872077868/nha-hang-chay-thuc-tinh.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafc14d7a9c70bd630eb3/1537872077868/nha-hang-chay-thuc-tinh.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:26	76573/76573	---MCZ	200	added ('OK')	text/html	etag:W/%2204a692eb5c72ec3ab01dcbdaf672e072-gzip%22	https://www.tramdecor.com/nha-hang-thuc-tinh	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-thuc-tinh.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:27	97700/97700	---M--	200	added ('OK')	image/jpeg	etag:W/%22291c00000d983200858f7ac15e792aff%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafe80ebbe88cd4eb3ddf/1537872077872/nha-hang-que-me.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafe80ebbe88cd4eb3ddf/1537872077872/nha-hang-que-me.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:28	79029/79029	---MCZ	200	added ('OK')	text/html	etag:W/%22a7b7482cfd27beddd83c2421c3cc30c3-gzip%22	https://www.tramdecor.com/nha-hang-que-me	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-que-me.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:28	115378/115378	---M--	200	added ('OK')	image/jpeg	etag:W/%22b61726dbd17e3ecaed7cfb96db92e718%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafd5898583afccf9e795/1537872077876/jungle-bistro.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cafd5898583afccf9e795/1537872077876/jungle-bistro.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:30	130811/130811	---M--	200	added ('OK')	image/jpeg	etag:W/%22650353939107fecf9538a4fda8401536%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9caff921c67c4506078fd9/1537872077881/nha-hang-riverside.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9caff921c67c4506078fd9/1537872077881/nha-hang-riverside.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:31	71320/71320	---MCZ	200	added ('OK')	text/html	etag:W/%225845301386f1cd3a7113925aea0ddb6a-gzip%22	https://www.tramdecor.com/nha-hang-riverside	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-riverside.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:33	71148/71148	---MCZ	200	added ('OK')	text/html	etag:W/%22c2dc0af20c52c5ab4b1492e593662721-gzip%22	https://www.tramdecor.com/azucar-bar	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/azucar-bar.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:33	184046/184046	---M--	200	added ('OK')	image/jpeg	etag:W/%22977e027e1c391f483f575c465a031e20%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f40e78a922d1926c7847f/1537872077885/thiet-ke-nha-hang-azucar-bar-02.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f40e78a922d1926c7847f/1537872077885/thiet-ke-nha-hang-azucar-bar-02.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:35	79440/79440	---MCZ	200	added ('OK')	text/html	etag:W/%224d693236aae07888367b0712230cf6a8-gzip%22	https://www.tramdecor.com/nha-hang-chay	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-chay.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:35	118041/118041	---M--	200	added ('OK')	image/jpeg	etag:W/%22b70cde37d9a2f39d008900c82a5324cf%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f413bb8a04567a086585e/1537872077901/thiet-ke-nha-hang-chay-binh-duong-06.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f413bb8a04567a086585e/1537872077901/thiet-ke-nha-hang-chay-binh-duong-06.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:37	77704/77704	---MCZ	200	added ('OK')	text/html	etag:W/%225e7c67a21479d65796fbbbe6929afaac-gzip%22	https://www.tramdecor.com/ks-hang-bong	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/ks-hang-bong.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:38	302939/302939	---M--	200	added ('OK')	image/png	etag:W/%226779ca0cba3db36ffb7d877879facc85%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f452bb8a04567a086805a/1537872077905/thiet-ke-nha-hang-khach-san-hang-bong-09.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f452bb8a04567a086805a/1537872077905/thiet-ke-nha-hang-khach-san-hang-bong-09.png	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:39	68253/68253	---MCZ	200	added ('OK')	text/html	etag:W/%2286a5464d01384ba643e8bb24e2953b92-gzip%22	https://www.tramdecor.com/bus-station-3a	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/bus-station-3a.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:40	189106/189106	---M--	200	added ('OK')	image/jpeg	etag:W/%227d797e2cd79f9d938b173ee127afc045%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f466b898583a9bc7f95c1/1537872077909/thie-ke-nha-hang-bus-station-3a-04.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f466b898583a9bc7f95c1/1537872077909/thie-ke-nha-hang-bus-station-3a-04.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:41	78749/78749	---MCZ	200	added ('OK')	text/html	etag:W/%22864493ab6118cef3fd0cb45da4356a89-gzip%22	https://www.tramdecor.com/nha-hang-ech-xanh	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-ech-xanh.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:42	170691/170691	---M--	200	added ('OK')	image/jpeg	etag:W/%224c73fc47e57963c55b183ae4e8f679ce%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98eb74f950b7317f3d92e1/1537872077921/thiet-ke-nha-hang-ech-xanh-08.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98eb74f950b7317f3d92e1/1537872077921/thiet-ke-nha-hang-ech-xanh-08.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:44	83434/83434	---MCZ	200	added ('OK')	text/html	etag:W/%22d4d0a478d113f254a1307f9808d7a18c-gzip%22	https://www.tramdecor.com/nha-hang-da-nang	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-da-nang.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:45	184152/184152	---M--	200	added ('OK')	image/jpeg	etag:W/%22676cd5a3d0fe08af80bfa426c4b18234%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ebb603ce6454bda3e0ef/1537872077924/thiet-ke-nha-hang-da-nang-10.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ebb603ce6454bda3e0ef/1537872077924/thiet-ke-nha-hang-da-nang-10.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:46	65233/65233	---MCZ	200	added ('OK')	text/html	etag:W/%22c696e811db2f16355f55ccd6afa120c2-gzip%22	https://www.tramdecor.com/nha-hang-parivar	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-parivar.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:47	142985/142985	---M--	200	added ('OK')	image/jpeg	etag:W/%225a075a2672a1e29e11be72a40fe6fa8d%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f5472758d4614cb6abbdb/1537872077918/thiet-ke-nha-hang-parivar-02.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f5472758d4614cb6abbdb/1537872077918/thiet-ke-nha-hang-parivar-02.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:49	79373/79373	---MCZ	200	added ('OK')	text/html	etag:W/%228b3a3f4506a0f800ef0f20b8ab09cc6f-gzip%22	https://www.tramdecor.com/nha-hang-bus-station	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-bus-station.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:49	176617/176617	---M--	200	added ('OK')	image/jpeg	etag:W/%224d53e071a2984d7dd63e023183101992%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f4c76352f53909ed27a2d/1537872077912/thiet-ke-nha-hang-bus-station-09.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f4c76352f53909ed27a2d/1537872077912/thiet-ke-nha-hang-bus-station-09.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:51	78002/78002	---MCZ	200	added ('OK')	text/html	etag:W/%22ebe3cd86aff38b53b38158bff0195869-gzip%22	https://www.tramdecor.com/nha-hang-beef-beef	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-beef-beef.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:52	159450/159450	---M--	200	added ('OK')	image/jpeg	etag:W/%220364ff11e5768b0082a5cdb856d679ba%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ec1303ce6454bda3e3ce/1537872077927/thiet-ke-nha-hang-beef-beef-space-06.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ec1303ce6454bda3e3ce/1537872077927/thiet-ke-nha-hang-beef-beef-space-06.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:53	69913/69913	---MCZ	200	added ('OK')	text/html	etag:W/%22cc5630bfb1a03d81ba7a1f270f12b70b-gzip%22	https://www.tramdecor.com/nha-hang-viet-bakery	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/nha-hang-viet-bakery.html	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:54	168804/168804	---M--	200	added ('OK')	image/jpeg	etag:W/%2242740049c0be146051ea90bcdc6e77e6%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f4dd221c67c3bcc706cf1/1537872077915/thiet-ke-nha-hang-viet-bakery-02.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b8f4dd221c67c3bcc706cf1/1537872077915/thiet-ke-nha-hang-viet-bakery-02.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:55	158676/158676	---M--	200	added ('OK')	image/jpeg	etag:W/%229fcab5a010e0bff535a261051f9123e8%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ec45562fa774ed017272/1537872077931/thiet-ke-nha-hang-riverside-06.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5b8f40e588251bcf12be592f/5b98ec45562fa774ed017272/1537872077931/thiet-ke-nha-hang-riverside-06.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:55	3905/3905	---M--	200	added ('OK')	image/png	etag:W/%222669659e59932d8a7a4bc97fd8958513%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e4732562fa7fce8a84dd9/1537872077935/icon-01.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e4732562fa7fce8a84dd9/1537872077935/icon-01.png	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:55	3414/3414	---M--	200	added ('OK')	image/png	etag:W/%229d71244b2afddd96f00c6a197f8fc4ad%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e474621c67c450612d0ec/1537872077937/icon-02.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e474621c67c450612d0ec/1537872077937/icon-02.png	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:56	2391/2391	---M--	200	added ('OK')	image/png	etag:W/%22be951790bcdc97f40e519beab00d3a9d%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e475788251babc97d796c/1537872077940/icon-03.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e475788251babc97d796c/1537872077940/icon-03.png	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:56	4957/4957	---M--	200	added ('OK')	image/png	etag:W/%2221ad12687dd0a424e44a56ee8df12770%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e4764cd8366b7e1e281b1/1537872077942/icon-04.png	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9e4764cd8366b7e1e281b1/1537872077942/icon-04.png	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:56	63125/63125	---M--	200	added ('OK')	image/jpeg	etag:W/%220585c351c7e207935c574f35f36f2c24%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cac9baa4a990d712dff80/1537872077945/tramdecor-work.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cac9baa4a990d712dff80/1537872077945/tramdecor-work.jpg	(from https://www.tramdecor.com/vn/thiet-ke-nha-hang/)
14:09:57	507852/507852	---M--	200	added ('OK')	image/jpeg	etag:W/%2221a7b21813b58a7f2a068ccdc6a7109e%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b98cadf88251bd9ec47525e/1537851202550/cua+hang+2.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b98cadf88251bd9ec47525e/1537851202550/cua+hang+2.jpg	(from https://www.tramdecor.com/vn/thiet-ke-cua-hang/)
14:09:57	66877/66877	---M--	200	added ('OK')	image/jpeg	etag:W/%227b783df7b1d07dd7530ca1868d29a2e8%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cbb6a88251babc97285f3/1537851202554/cua-hang-olv.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cbb6a88251babc97285f3/1537851202554/cua-hang-olv.jpg	(from https://www.tramdecor.com/vn/thiet-ke-cua-hang/)
14:09:59	74161/74161	---MCZ	200	added ('OK')	text/html	etag:W/%22c076666a26b13d6f1a68b52d0a10e7cb-gzip%22	https://www.tramdecor.com/cua-hang-olv	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/cua-hang-olv.html	(from https://www.tramdecor.com/vn/thiet-ke-cua-hang/)
14:09:59	60349/60349	---M--	200	added ('OK')	image/jpeg	etag:W/%22efdd4a6d0ad8edb282f1f5bbe8f88e57%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cbcd40e2e72b09684ba4b/1537851202557/salon-velvet.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b9cbcd40e2e72b09684ba4b/1537851202557/salon-velvet.jpg	(from https://www.tramdecor.com/vn/thiet-ke-cua-hang/)
14:10:01	74673/74673	---MCZ	200	added ('OK')	text/html	etag:W/%221c33f6fbbe6def5cc38cd79f8c2a02b4-gzip%22	https://www.tramdecor.com/salon-velvet	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/salon-velvet.html	(from https://www.tramdecor.com/vn/thiet-ke-cua-hang/)
